"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"5240","2308-P",33,415.955494286492,"CTFHY","Los Angeles","Florida","USA","Local Pumpkin Festival","1565 B","1066 N",262,421,1,"Yuxijiangbinggua",188.674084564399,"Light"
"5241","2275-P",85,404.850391856767,"RJZTU","Chicago","California","USA","Local Pumpkin Festival","1842 N","1856 U",0,4,-4,"Yuxijiangbinggua",183.636898943095,"Light"
"5242","2963-P",32,409.531855707057,"KAYAO","Paris","New York","USA","Regional Pumpkin Festival","1063 P","1330 O",260,394,5,"Naples Long",185.760373493875,"Light"
"5243","2261-P",4,402.180267174728,"PWRTR","Paris","New York","USA","National Pumpkin Festival","1539 M","1769 U",266,437,-3,"Yuxijiangbinggua",182.425751748319,"Light"
"5244","2499-P",67,394.903980878182,"VPQCM","New York","Florida","Australia","National Pumpkin Festival","1657 O","1121 T",272,445,-7,"Naples Long",179.125286494496,"Light"
"5245","2407-P",88,400.639999557287,"HLEFS","Chicago","New York","UK","National Pumpkin Festival","1737 Q","1932 D",260,402,-4,"Sugar Pie",181.727098679189,"Light"
"5246","2294-P",3,399.920040079392,"YYSJW","Los Angeles","Texas","UK","Regional Pumpkin Festival","1215 L","1017 S",276,506,-22,"Naples Long",181.400530819692,"Light"
"5247","2922-P",11,407.786141406745,"HQZSX","Los Angeles","California","Australia","National Pumpkin Festival","1777 Q","1722 R",255,398,3,"Naples Long",184.968531452968,"Light"
"5248","2600-P",17,397.779646717012,"MDTIP","Chicago","Texas","UK","Regional Pumpkin Festival","1275 A","1628 K",258,372,5,"Naples Long",180.429665513663,"Light"
"5249","2696-P",32,398.211664555594,"QBFKU","Los Angeles","Florida","UK","National Pumpkin Festival","1975 R","1512 I",265,410,-2,"Yuxijiangbinggua",180.625625349101,"Light"
"5250","2071-P",100,406.056383180618,"XLSAS","Chicago","Florida","Australia","National Pumpkin Festival","1755 W","1912 T",264,404,-3,"Long Pie",184.183926959663,"Light"
"5251","2617-P",85,399.507782024331,"CMBJI","New York","Florida","UK","Regional Pumpkin Festival","1077 D","1052 X",250,353,12,"Sugar Pie",181.213533863981,"Light"
"5252","2194-P",98,398.987921139225,"TQKVB","Paris","Texas","USA","Local Pumpkin Festival","1050 H","1419 X",265,422,-12,"Naples Long",180.977729125384,"Light"
"5253","2808-P",75,383.837672439218,"KGIVX","Paris","California","USA","National Pumpkin Festival","1295 C","1921 B",1,1,-5,"Long Pie",174.10569751705,"Light"
"5254","2868-P",76,384.813167259097,"WYFRY","Nottingham","California","Australia","Local Pumpkin Festival","1060 U","1797 A",255,383,-1,"Naples Long",174.548174163388,"Light"
"5255","2921-P",99,396.602179802023,"KJXAT","Chicago","Florida","UK","Regional Pumpkin Festival","1061 D","1424 G",253,379,-4,"Sugar Pie",179.895575940759,"Light"
"5256","2874-P",47,390.804828606546,"HMLVX","Houston","New York","Australia","National Pumpkin Festival","1572 R","1435 C",240,339,15,"Sugar Pie",177.2659438173,"Light"
"5257","2877-P",73,379.618092192337,"QJXVE","Nottingham","Florida","UK","Regional Pumpkin Festival","1078 P","1727 T",266,424,-5,"Sugar Pie",172.191729673706,"Light"
"5258","2020-P",92,381.793579115905,"LXSFL","Houston","Florida","UK","Regional Pumpkin Festival","1651 Z","1122 C",255,388,-2,"Long Pie",173.178513138342,"Light"
"5259","2231-P",51,374.979806504212,"FGPLL","Houston","Texas","USA","National Pumpkin Festival","1873 N","1038 E",247,340,12,"Long Pie",170.087840391859,"Light"
"5260","2758-P",75,382.506998093799,"EDNXN","Chicago","California","Australia","Regional Pumpkin Festival","1492 P","1569 N",251,392,-2,"Long Pie",173.502114279362,"Light"
"5261","2618-P",28,371.444276777655,"ZKJKS","Chicago","Florida","UK","Local Pumpkin Festival","1544 Q","1800 H",250,372,6,"Long Pie",168.48415239213,"Light"
"5262","2517-P",94,380.142244940624,"PGNTP","Chicago","New York","UK","National Pumpkin Festival","1942 F","1944 K",4,-2,2,"Naples Long",172.429481167107,"Light"
"5263","2542-P",44,365.609630228952,"GPCCB","Paris","New York","USA","Local Pumpkin Festival","1734 J","1809 G",-3,-2,-3,"Yuxijiangbinggua",165.837603394811,"Light"
"5264","2281-P",69,378.559827024117,"FVLFK","Houston","Texas","Australia","National Pumpkin Festival","1651 E","1313 X",248,374,-3,"Sugar Pie",171.711709059523,"Light"
"5265","2408-P",49,372.936065643653,"BTWAX","Houston","Texas","UK","Regional Pumpkin Festival","1907 S","1673 O",253,369,6,"Long Pie",169.160815887436,"Light"
"5266","2615-P",89,366.004390614107,"FZOZG","Chicago","Florida","Australia","Local Pumpkin Festival","1993 T","1711 N",247,368,4,"Yuxijiangbinggua",166.016663547434,"Light"
"5267","2192-P",46,364.531849729829,"DUHMJ","Nottingham","Florida","Australia","Regional Pumpkin Festival","1058 I","1246 Y",0,-4,-2,"Yuxijiangbinggua",165.348730782652,"Light"
"5268","2138-P",10,371.394937685691,"IJKCU","Houston","California","UK","National Pumpkin Festival","1492 S","1035 M",247,349,9,"Sugar Pie",168.461772574728,"Light"
"5269","2550-P",93,366.792480566725,"HLJRQ","Houston","California","USA","Regional Pumpkin Festival","1627 G","1863 L",200,204,87,"Long Pie",166.374134845222,"Light"
"5270","2838-P",63,371.245967688039,"OKQLJ","Paris","New York","Australia","Regional Pumpkin Festival","1648 M","1967 A",248,376,-4,"Long Pie",168.394200975553,"Light"
"5271","2554-P",15,369.079707207158,"MNRES","New York","Florida","USA","National Pumpkin Festival","1470 D","1910 B",267,422,-9,"Long Pie",167.411602551509,"Light"
"5272","2986-P",40,362.444799913093,"XCSVR","Paris","California","UK","Local Pumpkin Festival","1164 N","1287 Z",237,303,17,"Yuxijiangbinggua",164.40206168218,"Light"
"5273","2226-P",48,357.562460549176,"AWVVV","Los Angeles","California","USA","Regional Pumpkin Festival","1781 O","1544 T",257,416,-7,"Long Pie",162.187471605422,"Light"
"5274","2746-P",31,365.027145875618,"BCXIN","Houston","Texas","USA","Local Pumpkin Festival","1480 I","1413 G",249,345,2,"Long Pie",165.573393152013,"Light"
"5275","2721-P",49,364.873427123763,"LVPHR","New York","Florida","UK","Local Pumpkin Festival","1487 X","1654 R",239,322,12,"Yuxijiangbinggua",165.503667555922,"Light"
"5276","2207-P",11,362.813917076215,"WIQBG","Chicago","Texas","Australia","Local Pumpkin Festival","1315 O","1110 F",265,432,-16,"Naples Long",164.569490274435,"Light"
"5277","2667-P",47,358.024492817745,"JQIBJ","Los Angeles","New York","USA","Local Pumpkin Festival","1699 Q","1518 Y",252,363,-3,"Sugar Pie",162.397045746186,"Light"
"5278","2942-P",63,350.731196059845,"QCRVE","Houston","Florida","UK","Local Pumpkin Festival","1194 P","1435 U",251,368,-6,"Naples Long",159.088864683177,"Light"
"5279","2759-P",63,340.247409824282,"NSBWZ","Los Angeles","Texas","UK","Local Pumpkin Festival","1040 P","1478 P",236,321,13,"Sugar Pie",154.333503117016,"Light"
"5280","2057-P",52,340.054584741592,"PUKBZ","Houston","Florida","USA","Local Pumpkin Festival","1115 U","1756 P",252,354,-6,"Long Pie",154.246039202108,"Light"
"5281","2890-P",23,343.099266168661,"ZZZBX","Chicago","Texas","USA","Regional Pumpkin Festival","1428 C","1568 J",239,317,5,"Yuxijiangbinggua",155.627082339975,"Light"
"5282","2499-P",54,341.06554865092,"CKZKV","Chicago","California","Australia","National Pumpkin Festival","1189 C","1541 Z",249,365,-6,"Sugar Pie",154.704604343668,"Light"
"5283","2098-P",86,346.961010824889,"LMEZO","Chicago","Texas","USA","National Pumpkin Festival","1111 H","1926 T",228,282,18,"Sugar Pie",157.378738822083,"Light"
"5284","2680-P",42,330.187901025638,"EOFNS","New York","New York","UK","Regional Pumpkin Festival","1015 D","1938 L",-1,-5,4,"Long Pie",149.770590402021,"Light"
"5285","2505-P",81,342.000540142879,"HFUFA","Nottingham","Florida","UK","Local Pumpkin Festival","1208 R","1872 A",243,311,2,"Sugar Pie",155.128709004489,"Light"
"5286","2815-P",65,327.96433344353,"QSRJE","Chicago","Texas","UK","Local Pumpkin Festival","1786 D","1207 Q",-3,1,1,"Naples Long",148.761997935318,"Light"
"5287","2147-P",19,337.326329852454,"WIKRI","Nottingham","Florida","UK","Local Pumpkin Festival","1595 C","1605 D",240,333,-3,"Naples Long",153.008524610434,"Light"
"5288","2225-P",61,318.821138828993,"DIFVK","Houston","Texas","UK","Regional Pumpkin Festival","1846 X","1617 M",238,302,10,"Yuxijiangbinggua",144.614718003721,"Light"
"5289","2972-P",5,331.168022700213,"ZDZTQ","Paris","Texas","USA","National Pumpkin Festival","1956 E","1710 F",244,343,-9,"Naples Long",150.215165752635,"Light"
"5290","2334-P",41,322.74783160165,"BVUQU","Houston","California","Australia","Local Pumpkin Festival","1601 Q","1136 V",241,344,-9,"Naples Long",146.395834431855,"Light"
"5291","2914-P",86,318.930726048537,"YJPJM","Houston","Florida","USA","Local Pumpkin Festival","1490 R","1814 T",242,315,0,"Naples Long",144.664425889808,"Light"
"5292","2227-P",68,324.613024381921,"LJALI","Chicago","New York","UK","Local Pumpkin Festival","1855 L","1571 C",1136,11034,-95,"Yuxijiangbinggua",147.241870955444,"Light"
"5293","2760-P",95,309.810537931509,"SAPMX","Paris","Florida","UK","Local Pumpkin Festival","1862 F","1841 F",239,326,-8,"Naples Long",140.527581521429,"Light"
"5294","2969-P",47,313.340797875077,"GQYKO","Nottingham","Florida","UK","Regional Pumpkin Festival","1183 K","1193 O",232,292,2,"Naples Long",142.128879189752,"Light"
"5295","2205-P",99,308.683408551477,"VCAKN","New York","California","Australia","National Pumpkin Festival","1143 A","1813 X",229,294,2,"Yuxijiangbinggua",140.016324651681,"Light"
"5296","2255-P",46,305.500436767936,"TIACE","Paris","Texas","USA","Regional Pumpkin Festival","1972 I","1016 B",232,294,7,"Naples Long",138.572554114442,"Light"
"5297","2272-P",38,299.585726094432,"FMEIB","Los Angeles","Texas","USA","National Pumpkin Festival","1277 Q","1141 T",223,273,9,"Naples Long",135.889688670626,"Light"
"5298","2276-P",67,313.853349482082,"APQIZ","Los Angeles","New York","UK","Local Pumpkin Festival","1075 G","1912 G",236,289,8,"Yuxijiangbinggua",142.361368498276,"Light"
"5299","2758-P",52,302.205206012726,"FFBKH","Nottingham","California","Australia","National Pumpkin Festival","1547 Q","1316 Z",0,1,-2,"Yuxijiangbinggua",137.077863805724,"Light"
"5300","2748-P",88,300.427767867222,"PVVRZ","Paris","Florida","Australia","Regional Pumpkin Festival","1800 L","1710 V",241,319,-3,"Long Pie",136.271632082429,"Light"
"5301","2974-P",36,302.412281383388,"LKSNU","Los Angeles","California","Australia","Local Pumpkin Festival","1615 F","1480 Z",0,2,5,"Yuxijiangbinggua",137.171791537254,"Light"
"5302","2111-P",22,309.440805624239,"PYTAL","Nottingham","California","Australia","Local Pumpkin Festival","1349 I","1241 D",239,308,5,"Sugar Pie",140.35987390471,"Light"
"5303","2297-P",50,314.162370287813,"UGAQK","Houston","New York","Australia","National Pumpkin Festival","1852 Z","1605 J",247,352,-13,"Yuxijiangbinggua",142.50153786359,"Light"
"5304","2879-P",15,293.426299343631,"UUGRK","New York","California","USA","Regional Pumpkin Festival","1012 E","1071 L",-4,5,0,"Sugar Pie",133.095821971876,"Light"
"5305","2083-P",17,309.478897009417,"NJEVF","Nottingham","New York","Australia","Regional Pumpkin Festival","1262 W","1907 W",249,337,-6,"Naples Long",140.377151852296,"Light"
"5306","2536-P",68,302.537446063943,"GNKFM","Los Angeles","Florida","USA","Regional Pumpkin Festival","1623 T","1627 U",240,310,-9,"Long Pie",137.228565235036,"Light"
"5307","2058-P",72,301.777026996017,"AYBBB","Houston","Florida","USA","Local Pumpkin Festival","1798 O","1302 R",0,-3,3,"Long Pie",136.883645229177,"Light"
"5308","2715-P",17,296.473924911581,"VUAZE","Nottingham","New York","Australia","National Pumpkin Festival","1593 K","1704 G",231,285,9,"Naples Long",134.478200548494,"Light"
"5309","2110-P",54,294.299688847736,"LQFOF","Paris","Florida","USA","Regional Pumpkin Festival","1037 K","1276 H",4,4,-5,"Naples Long",133.491984463822,"Light"
"5310","2576-P",86,297.92849839665,"ZLXLM","New York","Texas","USA","National Pumpkin Festival","1981 D","1369 V",228,282,12,"Naples Long",135.137983444733,"Light"
"5311","2377-P",44,308.870338662714,"ECXKH","New York","New York","Australia","Regional Pumpkin Festival","1684 L","1684 P",231,306,0,"Yuxijiangbinggua",140.101114654698,"Light"
"5312","2875-P",15,290.329280413687,"VUWOM","Chicago","Texas","Australia","Regional Pumpkin Festival","1920 C","1105 J",2,5,5,"Yuxijiangbinggua",131.691038961405,"Light"
"5313","2290-P",54,301.254402183928,"RGJAL","Chicago","Florida","Australia","National Pumpkin Festival","1931 L","1654 Q",232,267,10,"Yuxijiangbinggua",136.646586795412,"Light"
"5314","2011-P",70,296.936700750887,"JAEUD","Nottingham","New York","Australia","National Pumpkin Festival","1008 F","1695 Y",233,291,-1,"Sugar Pie",134.688111966997,"Light"
"5315","2822-P",99,294.239055410959,"KQPEJ","Houston","New York","UK","Regional Pumpkin Festival","1527 F","1741 X",230,281,3,"Naples Long",133.464481621968,"Light"
"5316","2472-P",20,288.398742903024,"BMLQY","Nottingham","New York","USA","National Pumpkin Festival","1541 W","1602 O",239,297,0,"Naples Long",130.815362590868,"Light"
"5317","2883-P",32,290.090746987797,"ITLWO","Nottingham","Florida","USA","National Pumpkin Festival","1358 Y","1972 P",246,332,-18,"Yuxijiangbinggua",131.582842107689,"Light"
"5318","2565-P",36,284.742659556679,"DRLHF","New York","California","UK","National Pumpkin Festival","1021 W","1464 M",-1,2,4,"Yuxijiangbinggua",129.156992433633,"Light"
"5319","2268-P",5,278.142953561246,"XILKH","Paris","Texas","Australia","Local Pumpkin Festival","1723 Z","1077 R",-3,-5,1,"Yuxijiangbinggua",126.163418591753,"Light"
"5320","2025-P",2,274.345612086356,"ZYSMZ","Houston","Texas","USA","Regional Pumpkin Festival","1105 A","1566 H",-1,-4,3,"Long Pie",124.440974877474,"Light"
"5321","2015-P",28,270.836015114188,"GWKMK","Paris","Texas","UK","Local Pumpkin Festival","1217 J","1959 A",230,284,5,"Sugar Pie",122.849049767675,"Light"
"5322","2974-P",67,275.637764527462,"YKBGV","Houston","Florida","Australia","Local Pumpkin Festival","1094 Q","1460 I",232,297,-8,"Yuxijiangbinggua",125.027084887541,"Light"
"5323","2935-P",45,272.506547842175,"VOIHS","Nottingham","New York","USA","Regional Pumpkin Festival","1986 V","1819 M",224,261,10,"Long Pie",123.606790048828,"Light"
"5324","2442-P",59,279.456322616898,"IRYPF","Paris","New York","USA","Regional Pumpkin Festival","1659 P","1118 K",244,323,-15,"Long Pie",126.759152288444,"Light"
"5325","2388-P",37,275.999375386164,"APWSJ","Nottingham","New York","USA","National Pumpkin Festival","1078 F","1931 T",231,289,-7,"Sugar Pie",125.191108680161,"Light"
"5326","2051-P",8,271.994946719147,"GJOOB","Chicago","Texas","USA","National Pumpkin Festival","1979 K","1518 C",240,304,-9,"Yuxijiangbinggua",123.374731872231,"Light"
"5327","2522-P",22,270.772755391896,"KTRFW","Paris","California","Australia","National Pumpkin Festival","1873 Y","1756 G",217,248,12,"Sugar Pie",122.820355663721,"Light"
"5328","2538-P",38,274.506994931959,"TTQOB","Nottingham","California","Australia","National Pumpkin Festival","1838 H","1268 M",221,246,9,"Naples Long",124.514176845177,"Light"
"5329","2737-P",70,266.510037521273,"TFHSM","New York","Texas","UK","National Pumpkin Festival","1728 W","1125 A",233,286,-5,"Yuxijiangbinggua",120.886820939349,"Light"
"5330","2520-P",59,277.481159830838,"OCDFW","Paris","Florida","Australia","National Pumpkin Festival","1734 G","1239 H",227,263,1,"Sugar Pie",125.86323424999,"Light"
"5331","2558-P",77,277.811668002047,"HMCXH","Houston","California","USA","Regional Pumpkin Festival","1683 L","1076 C",216,248,6,"Naples Long",126.013150112384,"Light"
"5332","2492-P",22,268.803968079947,"UXWGR","Houston","Florida","USA","National Pumpkin Festival","1884 F","1170 Q",223,266,6,"Naples Long",121.927329489319,"Light"
"5333","2730-P",13,264.885190532543,"YNQWF","Nottingham","Texas","Australia","Regional Pumpkin Festival","1254 J","1801 U",4,3,0,"Naples Long",120.149803344037,"Light"
"5334","2472-P",71,274.920427397825,"KLJHX","New York","New York","USA","National Pumpkin Festival","1415 F","1757 K",4,1,-3,"Long Pie",124.701706504234,"Light"
"5335","2631-P",10,271.718359711021,"RPBVY","Nottingham","Florida","UK","National Pumpkin Festival","1426 P","1954 Z",235,300,-12,"Sugar Pie",123.249274218042,"Light"
"5336","2348-P",69,272.255674089305,"FBZWX","Houston","New York","UK","Regional Pumpkin Festival","1569 P","1545 O",-4,4,-3,"Naples Long",123.492995721516,"Light"
"5337","2402-P",4,258.858996883593,"JFWCD","Los Angeles","New York","UK","National Pumpkin Festival","1068 H","1490 A",229,272,1,"Naples Long",117.416370114423,"Light"
"5338","2102-P",13,255.229356813245,"LDCIY","Houston","California","UK","Regional Pumpkin Festival","1191 Z","1992 Q",235,290,-15,"Naples Long",115.769994415633,"Light"
"5339","2607-P",13,258.877766268328,"DYQKK","Los Angeles","Texas","UK","National Pumpkin Festival","1288 L","1653 A",210,216,14,"Sugar Pie",117.424883757183,"Light"
"5340","2484-P",65,257.38105371315,"CFEKV","Los Angeles","Texas","UK","Local Pumpkin Festival","1246 L","1153 H",225,256,5,"Naples Long",116.745986915855,"Light"
"5341","2976-P",31,255.160150218941,"WILHN","Paris","New York","Australia","Regional Pumpkin Festival","1551 M","1354 S",1,-3,4,"Naples Long",115.73860285811,"Light"
"5342","2891-P",55,263.338053877465,"BVMSI","Chicago","California","Australia","Local Pumpkin Festival","1879 R","1209 E",223,241,1,"Yuxijiangbinggua",119.448034534387,"Light"
"5343","2526-P",92,252.532434783876,"LYCXN","Los Angeles","Florida","Australia","Local Pumpkin Festival","1955 E","1649 B",241,305,-19,"Long Pie",114.546692158488,"Light"
"5344","2054-P",84,257.88098421786,"YBAZD","Houston","California","USA","Regional Pumpkin Festival","1815 G","1815 F",224,256,-3,"Yuxijiangbinggua",116.972751393347,"Light"
"5345","2481-P",80,248.215103235096,"TMQRL","Houston","New York","USA","Local Pumpkin Festival","2000 C","1890 Y",218,241,1,"Yuxijiangbinggua",112.588385106614,"Light"
"5346","2795-P",2,257.652234855108,"RQGZZ","Chicago","California","UK","Local Pumpkin Festival","1525 I","1288 F",222,260,-3,"Sugar Pie",116.868992512398,"Light"
"5347","2490-P",94,258.521814130619,"CVZIL","New York","New York","Australia","National Pumpkin Festival","1158 W","1330 Y",223,253,2,"Sugar Pie",117.263426715136,"Light"
"5348","2402-P",21,239.943447400257,"DIEUA","Nottingham","Texas","Australia","National Pumpkin Festival","1131 T","1835 O",220,234,9,"Sugar Pie",108.836428193177,"Light"
"5349","2010-P",23,256.492891795933,"FJTDP","New York","Texas","UK","Regional Pumpkin Festival","1722 T","1631 D",220,254,0,"Long Pie",116.343123775501,"Light"
"5350","2917-P",56,244.824607047252,"QJNIF","New York","California","UK","National Pumpkin Festival","1386 A","1842 J",232,271,-5,"Yuxijiangbinggua",111.050483159777,"Light"
"5351","2819-P",69,244.358348654583,"DNNTC","Chicago","Florida","Australia","Local Pumpkin Festival","1800 T","1851 A",4,0,-1,"Yuxijiangbinggua",110.83899208293,"Light"
"5352","2081-P",55,249.642196719348,"VHZVR","New York","California","USA","Local Pumpkin Festival","1158 K","1771 S",233,279,-8,"Yuxijiangbinggua",113.235703294323,"Light"
"5353","2077-P",61,248.717525823042,"WMLYB","Los Angeles","Florida","UK","Regional Pumpkin Festival","1180 P","1873 I",210,227,11,"Long Pie",112.816279973125,"Light"
"5354","2542-P",65,250.148106564768,"NIHGM","Paris","New York","USA","Local Pumpkin Festival","1994 W","1786 N",214,244,2,"Sugar Pie",113.465179952926,"Light"
"5355","2231-P",25,235.720101401396,"MSPCB","New York","Florida","UK","National Pumpkin Festival","1189 N","1543 S",223,236,-3,"Yuxijiangbinggua",106.920752234862,"Light"
"5356","2989-P",67,229.42398720514,"WCHXE","New York","New York","USA","Local Pumpkin Festival","1264 O","1450 R",217,232,2,"Long Pie",104.064885204354,"Light"
"5357","2402-P",40,229.31394619029,"HOOJN","Los Angeles","Florida","UK","Regional Pumpkin Festival","1844 C","1313 V",218,248,1,"Yuxijiangbinggua",104.014971480346,"Light"
"5358","2007-P",4,241.84308828041,"RBSTV","Paris","Florida","UK","Local Pumpkin Festival","1169 K","1221 D",-2,-3,-1,"Naples Long",109.698090099288,"Light"
"5359","2047-P",12,243.758337491192,"DHMYF","Los Angeles","Florida","UK","Regional Pumpkin Festival","1271 D","1248 F",217,238,2,"Sugar Pie",110.566831819305,"Light"
"5360","2070-P",39,242.379597179592,"ZZNDH","Chicago","Texas","Australia","Regional Pumpkin Festival","1143 C","1821 F",221,252,-4,"Naples Long",109.941446243885,"Light"
"5361","2099-P",13,241.238653344288,"LYZLU","Nottingham","Florida","UK","National Pumpkin Festival","1634 H","1716 P",-1,5,0,"Sugar Pie",109.423923247742,"Light"
"5362","2081-P",5,240.896352387033,"HZQJY","Los Angeles","California","UK","Local Pumpkin Festival","1208 V","1205 J",214,216,2,"Long Pie",109.268658271939,"Light"
"5363","3000-P",10,224.98778779339,"SBWTA","New York","California","UK","Regional Pumpkin Festival","1706 E","1080 U",212,225,-1,"Long Pie",102.05266064078,"Light"
"5364","2561-P",8,241.726058261096,"PZOUF","Houston","Florida","UK","National Pumpkin Festival","1309 N","1793 L",217,224,-1,"Naples Long",109.645006218767,"Light"
"5365","2019-P",98,225.560307697393,"XRMVP","Los Angeles","Florida","USA","Local Pumpkin Festival","1810 S","1242 Y",-2,5,3,"Yuxijiangbinggua",102.312351089076,"Light"
"5366","2787-P",77,222.266800382175,"XZOVZ","Houston","Texas","UK","Regional Pumpkin Festival","1675 G","1548 Y",-2,-5,-3,"Yuxijiangbinggua",100.818442518951,"Light"
"5367","2891-P",30,224.784603028372,"HBICB","Paris","Texas","USA","Regional Pumpkin Festival","1576 S","1893 O",206,211,11,"Naples Long",101.960497656845,"Light"
"5368","2856-P",60,226.887842346914,"NSJBL","Houston","Texas","USA","Regional Pumpkin Festival","1895 E","1485 U",-4,1,0,"Sugar Pie",102.914510185821,"Light"
"5369","2400-P",10,223.991062958911,"FGGEK","Los Angeles","New York","UK","Regional Pumpkin Festival","1518 D","1028 K",211,214,4,"Sugar Pie",101.600554229658,"Light"
"5370","2735-P",9,216.531024821103,"UIRSC","Nottingham","Florida","USA","Regional Pumpkin Festival","1784 N","1140 N",214,242,-12,"Yuxijiangbinggua",98.2167406106536,"Light"
"5371","2216-P",27,220.869809100404,"OUVYH","Chicago","California","UK","National Pumpkin Festival","1476 X","1738 Z",204,211,8,"Long Pie",100.184778449471,"Light"
"5372","2249-P",54,224.321787414141,"FGJBQ","Chicago","Florida","UK","Regional Pumpkin Festival","1568 N","1084 B",208,190,10,"Yuxijiangbinggua",101.750568196755,"Light"
"5373","2214-P",86,224.905159831233,"TPSIG","Nottingham","California","USA","Local Pumpkin Festival","1183 F","1974 I",0,-1,4,"Long Pie",102.015181258169,"Light"
"5374","2167-P",25,217.551996929571,"FLRMQ","New York","California","USA","Local Pumpkin Festival","1987 R","1903 T",227,258,-15,"Sugar Pie",98.679845391278,"Light"
"5375","2325-P",57,217.845547846518,"LUVWC","New York","California","UK","Local Pumpkin Festival","1052 Q","1281 E",201,184,13,"Sugar Pie",98.812997738798,"Light"
"5376","2346-P",2,202.7287652364,"OGAGG","Paris","Texas","Australia","Regional Pumpkin Festival","1469 P","1902 B",212,208,3,"Naples Long",91.9561460811092,"Light"
"5377","2115-P",77,200.375758243725,"KYSWB","Chicago","California","Australia","National Pumpkin Festival","1278 X","1850 K",201,192,14,"Long Pie",90.8888409332876,"Light"
"5378","2642-P",60,197.636862944812,"NZWPO","Los Angeles","New York","USA","Regional Pumpkin Festival","1952 R","1968 U",207,204,-1,"Yuxijiangbinggua",89.646499936863,"Light"
"5379","2620-P",58,205.290080619045,"ASMSO","Chicago","New York","USA","Regional Pumpkin Festival","1974 F","1899 C",212,214,-9,"Yuxijiangbinggua",93.1179382481537,"Light"
"5380","2443-P",42,196.82641939465,"AIDTW","Los Angeles","Florida","Australia","Regional Pumpkin Festival","1513 I","1763 D",4,-3,-5,"Long Pie",89.2788892260579,"Light"
"5381","2763-P",34,197.121785121039,"CWKVT","Paris","Florida","Australia","Local Pumpkin Festival","1441 H","1030 T",211,206,-2,"Sugar Pie",89.4128647566221,"Light"
"5382","2865-P",17,210.022989240475,"WOJIZ","Los Angeles","Florida","USA","National Pumpkin Festival","1842 S","1784 M",194,154,32,"Long Pie",95.2647477355655,"Light"
"5383","2189-P",33,196.541828275099,"CEABL","New York","New York","UK","Regional Pumpkin Festival","1823 O","1072 W",205,202,4,"Sugar Pie",89.1498009709589,"Light"
"5384","2037-P",7,207.132668801956,"FQHNW","New York","Florida","UK","Regional Pumpkin Festival","1543 P","1205 M",210,211,-2,"Long Pie",93.9537215072168,"Light"
"5385","2850-P",62,208.99016241543,"ILBRO","New York","Florida","UK","National Pumpkin Festival","1935 C","1447 P",208,202,4,"Naples Long",94.7962657503397,"Light"
"5386","2743-P",71,199.429273004644,"HFNIN","Los Angeles","New York","UK","National Pumpkin Festival","1500 S","1894 K",4,0,-2,"Yuxijiangbinggua",90.4595228007223,"Light"
"5387","2896-P",67,207.316048638895,"CDRZD","Nottingham","Texas","USA","Local Pumpkin Festival","1069 K","1037 I",-5,-2,-3,"Yuxijiangbinggua",94.0369011342137,"Light"
"5388","2139-P",64,196.236486449838,"IIIQO","Houston","Texas","UK","National Pumpkin Festival","1116 D","1669 G",212,211,-7,"Yuxijiangbinggua",89.0113003617548,"Light"
"5389","2142-P",55,188.094070153311,"GZASA","Houston","Texas","USA","Local Pumpkin Festival","1996 D","1437 B",0,5,3,"Long Pie",85.3179654689806,"Light"
"5390","2113-P",54,205.495176459663,"WJCTH","Paris","Texas","USA","Local Pumpkin Festival","1123 F","1481 L",223,233,-12,"Long Pie",93.2109680806913,"Light"
"5391","2740-P",57,188.34238895122,"WZHPP","Nottingham","New York","USA","National Pumpkin Festival","1142 M","1364 V",201,205,-3,"Yuxijiangbinggua",85.4306008891616,"Light"
"5392","2710-P",6,195.951338609681,"RVNAC","Los Angeles","California","Australia","Regional Pumpkin Festival","1976 V","1461 F",199,192,1,"Long Pie",88.8819595826422,"Light"
"5393","2685-P",58,199.189675158821,"ATCUH","Paris","Texas","USA","Local Pumpkin Festival","1607 M","1926 R",207,218,-4,"Naples Long",90.35084313464,"Light"
"5394","2689-P",97,190.718413501047,"BSSNM","Chicago","Texas","UK","Regional Pumpkin Festival","1695 I","1750 W",185,159,24,"Yuxijiangbinggua",86.5083466167667,"Light"
"5395","2773-P",76,200.119240114652,"QBPZU","Paris","California","Australia","Local Pumpkin Festival","1979 B","1815 P",-1,0,4,"Yuxijiangbinggua",90.7724863620851,"Light"
"5396","2507-P",23,192.726210561581,"CFHER","Chicago","California","USA","Regional Pumpkin Festival","1892 Q","1155 O",200,201,-6,"Yuxijiangbinggua",87.4190673010486,"Light"
"5397","2358-P",92,190.375562959351,"LMUXA","Chicago","Florida","Australia","National Pumpkin Festival","1101 D","1450 Y",202,195,3,"Naples Long",86.3528323538578,"Light"
"5398","2986-P",100,193.71955782827,"IUQVB","Chicago","Texas","USA","Local Pumpkin Festival","1540 N","1645 Y",193,178,7,"Yuxijiangbinggua",87.8696416744406,"Light"
"5399","2241-P",73,184.942165351473,"EQMTR","Chicago","California","USA","National Pumpkin Festival","1958 T","1983 K",196,180,8,"Yuxijiangbinggua",83.8882866661052,"Light"
